Gene	GOID	ONTOLOGY	TERM
MYCTH_2299648	GO:0006364	BP	rRNA processing
MYCTH_2299648	GO:0030688	CC	preribosome
MYCTH_2299657	GO:0042025	CC	host cell nucleus
MYCTH_2299657	GO:0006355	BP	regulation of transcription
MYCTH_2299657	GO:0000981	MF	 DNA-templated
MYCTH_2299657	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_2299664	GO:0004013	MF	adenosylhomocysteinase activity
MYCTH_2299676	GO:0009052	BP	pentose-phosphate shunt
MYCTH_2299676	GO:0004751	MF	 non-oxidative branch
MYCTH_2299680	GO:0042025	CC	host cell nucleus
MYCTH_2299680	GO:0006355	BP	regulation of transcription
MYCTH_2299680	GO:0000981	MF	 DNA-templated
MYCTH_2299680	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_2299680	GO:0006351	BP	 RNA polymerase II-specific
MYCTH_2299680	GO:0005634	CC	zinc ion binding
MYCTH_2299680	GO:0003677	MF	transcription
MYCTH_2299680	GO:0008270	MF	 DNA-templated
MYCTH_2299683	GO:0016021	CC	integral component of membrane
MYCTH_2299683	GO:0006811	BP	ion transport
MYCTH_2299683	GO:0005216	MF	ion channel activity
MYCTH_2299683	GO:0055085	BP	transmembrane transport
MYCTH_2299683	GO:0006811	BP	ion transport
MYCTH_2299683	GO:0016020	CC	membrane
MYCTH_2299683	GO:0005216	MF	ion channel activity
MYCTH_2299686	GO:0005524	MF	ATP binding
MYCTH_2299692	GO:0008168	MF	methyltransferase activity
MYCTH_2299695	GO:0005634	CC	nucleus
MYCTH_2299715	GO:0016874	MF	ligase activity
MYCTH_2299715	GO:0005524	MF	ATP binding
MYCTH_2299715	GO:0005524	MF	ATP binding
MYCTH_2299715	GO:0003989	MF	acetyl-CoA carboxylase activity
MYCTH_2299715	GO:0006633	BP	fatty acid biosynthetic process
MYCTH_2299715	GO:0005524	MF	ATP binding
MYCTH_2299715	GO:0046872	MF	metal ion binding
MYCTH_2299718	GO:2000574	BP	regulation of microtubule motor activity
MYCTH_2299719	GO:0016787	MF	hydrolase activity
MYCTH_2299723	GO:0055085	BP	transmembrane transport
MYCTH_2299723	GO:0016020	CC	membrane
MYCTH_2299733	GO:0005515	MF	protein binding
MYCTH_2299735	GO:0003824	MF	catalytic activity
MYCTH_2299739	GO:0020037	MF	heme binding
MYCTH_2299739	GO:0055114	BP	oxidation-reduction process
MYCTH_2299739	GO:0004096	MF	catalase activity
MYCTH_2299739	GO:0020037	MF	heme binding
MYCTH_2299739	GO:0004096	MF	catalase activity
MYCTH_2299739	GO:0055114	BP	oxidation-reduction process
MYCTH_2299739	GO:0020037	MF	heme binding
MYCTH_2299739	GO:0055114	BP	oxidation-reduction process
MYCTH_2299739	GO:0004096	MF	catalase activity
MYCTH_2299739	GO:0006979	BP	response to oxidative stress
MYCTH_2299739	GO:0020037	MF	heme binding
MYCTH_2299739	GO:0004096	MF	catalase activity
MYCTH_2299739	GO:0055114	BP	oxidation-reduction process
MYCTH_2299739	GO:0020037	MF	heme binding
MYCTH_2299742	GO:0016255	BP	attachment of GPI anchor to protein
MYCTH_2299742	GO:0042765	CC	GPI-anchor transamidase complex
MYCTH_2299743	GO:0006376	BP	mRNA splice site selection
MYCTH_2299743	GO:0005685	CC	U1 snRNP
MYCTH_2299743	GO:0003729	MF	mRNA binding
MYCTH_2299745	GO:0003723	MF	RNA binding
MYCTH_2299749	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_2299749	GO:0016614	MF	oxidoreductase activity
MYCTH_2299749	GO:0055114	BP	 acting on CH-OH group of donors
MYCTH_2299749	GO:0050660	MF	oxidation-reduction process
MYCTH_2299749	GO:0055114	BP	flavin adenine dinucleotide binding
MYCTH_2299749	GO:0016614	MF	oxidation-reduction process
MYCTH_2299749	GO:0055114	BP	oxidoreductase activity
MYCTH_2299772	GO:0071949	MF	FAD binding
MYCTH_2299773	GO:0090481	BP	pyrimidine nucleotide-sugar transmembrane transport
MYCTH_2299773	GO:0000139	CC	Golgi membrane
MYCTH_2299773	GO:0016021	CC	integral component of membrane
MYCTH_2299773	GO:0015165	MF	pyrimidine nucleotide-sugar transmembrane transporter activity
MYCTH_2299783	GO:0016407	MF	acetyltransferase activity
MYCTH_2299794	GO:0008536	MF	Ran GTPase binding
MYCTH_2299794	GO:0006886	BP	intracellular protein transport
MYCTH_2299794	GO:0006606	BP	protein import into nucleus
MYCTH_2299806	GO:0022857	MF	transmembrane transporter activity
MYCTH_2299806	GO:0055085	BP	transmembrane transport
MYCTH_2299806	GO:0022857	MF	transmembrane transporter activity
MYCTH_2299819	GO:0016616	MF	oxidoreductase activity
MYCTH_2299819	GO:0051287	MF	 acting on the CH-OH group of donors
MYCTH_2299819	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_2299819	GO:0051287	MF	NAD binding
MYCTH_2299819	GO:0055114	BP	oxidation-reduction process
MYCTH_2299830	GO:0008171	MF	O-methyltransferase activity
MYCTH_2299837	GO:0016787	MF	hydrolase activity
MYCTH_2299842	GO:0015936	BP	coenzyme A metabolic process
MYCTH_2299842	GO:0055114	BP	oxidation-reduction process
MYCTH_2299842	GO:0004420	MF	hydroxymethylglutaryl-CoA reductase (NADPH) activity
MYCTH_2299842	GO:0005515	MF	protein binding
MYCTH_2299846	GO:0055085	BP	transmembrane transport
MYCTH_2299846	GO:0016021	CC	integral component of membrane
MYCTH_2299846	GO:0022857	MF	transmembrane transporter activity
MYCTH_2299846	GO:0055085	BP	transmembrane transport
MYCTH_2299846	GO:0016020	CC	membrane
MYCTH_2299846	GO:0022857	MF	transmembrane transporter activity
MYCTH_2299846	GO:0055085	BP	transmembrane transport
MYCTH_2299846	GO:0022857	MF	transmembrane transporter activity
MYCTH_2299846	GO:0016021	CC	integral component of membrane
MYCTH_2299846	GO:0022857	MF	transmembrane transporter activity
MYCTH_2299851	GO:0005515	MF	protein binding
MYCTH_2299852	GO:0016491	MF	oxidoreductase activity
MYCTH_2299854	GO:0016021	CC	integral component of membrane
MYCTH_2299856	GO:0005515	MF	protein binding
MYCTH_2299876	GO:0006468	BP	protein phosphorylation
MYCTH_2299876	GO:0005524	MF	ATP binding
MYCTH_2299876	GO:0004672	MF	protein kinase activity
MYCTH_2299876	GO:0006468	BP	protein phosphorylation
MYCTH_2299876	GO:0004672	MF	protein kinase activity
MYCTH_2299886	GO:0003824	MF	catalytic activity
MYCTH_2299903	GO:0005515	MF	protein binding
MYCTH_2299903	GO:0045292	BP	mRNA cis splicing
MYCTH_2299907	GO:0016787	MF	hydrolase activity
MYCTH_2299911	GO:0016787	MF	hydrolase activity
MYCTH_2299911	GO:0016831	MF	carboxy-lyase activity
MYCTH_2299913	GO:0016491	MF	oxidoreductase activity
MYCTH_2299913	GO:0055114	BP	oxidation-reduction process
MYCTH_2299913	GO:0016620	MF	oxidoreductase activity
MYCTH_2299913	GO:0016491	MF	 acting on the aldehyde or oxo group of donors
MYCTH_2299913	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_2299915	GO:0071949	MF	FAD binding
MYCTH_2299921	GO:0016021	CC	integral component of membrane
MYCTH_2299922	GO:0042025	CC	host cell nucleus
MYCTH_2299922	GO:0006355	BP	regulation of transcription
MYCTH_2299922	GO:0000981	MF	 DNA-templated
MYCTH_2299922	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_2299923	GO:0003824	MF	catalytic activity
MYCTH_2299965	GO:0006886	BP	intracellular protein transport
MYCTH_2299965	GO:0016192	BP	vesicle-mediated transport
MYCTH_2299965	GO:0030131	CC	clathrin adaptor complex
MYCTH_2299968	GO:0003714	MF	transcription corepressor activity
MYCTH_2299975	GO:0022857	MF	transmembrane transporter activity
MYCTH_2299975	GO:0055085	BP	transmembrane transport
MYCTH_2299975	GO:0022857	MF	transmembrane transporter activity
MYCTH_2299988	GO:0006614	BP	SRP-dependent cotranslational protein targeting to membrane
MYCTH_2299988	GO:0008312	MF	7S RNA binding
MYCTH_2299988	GO:0003924	MF	GTPase activity
MYCTH_2299988	GO:0048500	CC	signal recognition particle
MYCTH_2299988	GO:0005525	MF	GTP binding
MYCTH_2299988	GO:0006614	BP	SRP-dependent cotranslational protein targeting to membrane
MYCTH_2299988	GO:0005525	MF	GTP binding
MYCTH_2299988	GO:0006614	BP	SRP-dependent cotranslational protein targeting to membrane
MYCTH_2299988	GO:0008312	MF	7S RNA binding
MYCTH_2299988	GO:0048500	CC	signal recognition particle
MYCTH_2299988	GO:0006614	BP	SRP-dependent cotranslational protein targeting to membrane
MYCTH_2299988	GO:0003924	MF	GTPase activity
MYCTH_2299988	GO:0048500	CC	signal recognition particle
MYCTH_2299988	GO:0005525	MF	GTP binding
MYCTH_2300003	GO:0003934	MF	GTP cyclohydrolase I activity
MYCTH_2300003	GO:0046654	BP	tetrahydrofolate biosynthetic process
MYCTH_2300006	GO:0005634	CC	nucleus
MYCTH_2300006	GO:0006367	BP	transcription initiation from RNA polymerase II promoter
MYCTH_2300006	GO:0046982	MF	protein heterodimerization activity
MYCTH_2300010	GO:0006412	BP	translation
MYCTH_2300010	GO:0005840	CC	ribosome
MYCTH_2300010	GO:0003735	MF	structural constituent of ribosome
MYCTH_2300012	GO:0004864	MF	protein phosphatase inhibitor activity
MYCTH_2300012	GO:0043666	BP	regulation of phosphoprotein phosphatase activity
MYCTH_2300012	GO:0009966	BP	regulation of signal transduction
MYCTH_2300024	GO:0042025	CC	host cell nucleus
MYCTH_2300024	GO:0006355	BP	regulation of transcription
MYCTH_2300024	GO:0000981	MF	 DNA-templated
MYCTH_2300024	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_2300033	GO:0008270	MF	zinc ion binding
MYCTH_2300033	GO:0005975	BP	carbohydrate metabolic process
MYCTH_2300033	GO:0016832	MF	aldehyde-lyase activity
MYCTH_2300033	GO:0004332	MF	fructose-bisphosphate aldolase activity
MYCTH_2300033	GO:0006096	BP	glycolytic process
MYCTH_2300033	GO:0003824	MF	catalytic activity
MYCTH_2300049	GO:0016705	MF	oxidoreductase activity
MYCTH_2300049	GO:0005506	MF	 acting on paired donors
MYCTH_2300049	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2300049	GO:0055114	BP	iron ion binding
MYCTH_2300049	GO:0016705	MF	heme binding
MYCTH_2300049	GO:0020037	MF	oxidation-reduction process
MYCTH_2300049	GO:0005506	MF	oxidoreductase activity
MYCTH_2300049	GO:0055114	BP	 acting on paired donors
MYCTH_2300049	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2300049	GO:0004497	MF	heme binding
MYCTH_2300049	GO:0005506	MF	iron ion binding
MYCTH_2300049	GO:0020037	MF	oxidation-reduction process
MYCTH_2300049	GO:0055114	BP	oxidoreductase activity
MYCTH_2300054	GO:0006396	BP	RNA processing
MYCTH_2300054	GO:0004525	MF	ribonuclease III activity
MYCTH_2300054	GO:0032543	BP	mitochondrial translation
MYCTH_2300054	GO:0005762	CC	mitochondrial large ribosomal subunit
MYCTH_2300054	GO:0003735	MF	structural constituent of ribosome
MYCTH_2300056	GO:0016573	BP	histone acetylation
MYCTH_2300056	GO:0006355	BP	regulation of transcription
MYCTH_2300056	GO:0004402	MF	 DNA-templated
MYCTH_2300056	GO:0010484	MF	histone acetyltransferase activity
MYCTH_2300056	GO:0016573	BP	H3 histone acetyltransferase activity
MYCTH_2300056	GO:0005634	CC	histone acetylation
MYCTH_2300056	GO:0043618	BP	nucleus
MYCTH_2300057	GO:0005515	MF	protein binding
MYCTH_2300064	GO:0005515	MF	protein binding
MYCTH_2300067	GO:0016021	CC	integral component of membrane
MYCTH_2300067	GO:0015116	MF	sulfate transmembrane transporter activity
MYCTH_2300067	GO:0008272	BP	sulfate transport
MYCTH_2300067	GO:0055085	BP	transmembrane transport
MYCTH_2300067	GO:0016020	CC	membrane
MYCTH_2300067	GO:0008272	BP	sulfate transport
MYCTH_2300067	GO:0008271	MF	secondary active sulfate transmembrane transporter activity
MYCTH_2300079	GO:0004553	MF	hydrolase activity
MYCTH_2300079	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_2300079	GO:0003824	MF	carbohydrate metabolic process
MYCTH_2300079	GO:0005975	BP	catalytic activity
MYCTH_2300079	GO:0030246	MF	carbohydrate metabolic process
MYCTH_2300082	GO:0003700	MF	DNA-binding transcription factor activity
MYCTH_2300091	GO:0006629	BP	lipid metabolic process
MYCTH_2300093	GO:0008289	MF	lipid binding
MYCTH_2300094	GO:0016020	CC	membrane
MYCTH_2300101	GO:0006360	BP	transcription by RNA polymerase I
MYCTH_2300113	GO:0005789	CC	endoplasmic reticulum membrane
MYCTH_2300113	GO:0016021	CC	integral component of membrane
MYCTH_2300115	GO:0008270	MF	zinc ion binding
MYCTH_2300115	GO:0003676	MF	nucleic acid binding
MYCTH_2300117	GO:0016772	MF	transferase activity
MYCTH_2300117	GO:0016310	BP	 transferring phosphorus-containing groups
MYCTH_2300117	GO:0000160	BP	phosphorylation
MYCTH_2300117	GO:0007165	BP	phosphorelay signal transduction system
MYCTH_2300117	GO:0000155	MF	signal transduction
MYCTH_2300117	GO:0000155	MF	phosphorelay sensor kinase activity
MYCTH_2300117	GO:0007165	BP	phosphorelay sensor kinase activity
MYCTH_2300119	GO:0055114	BP	oxidation-reduction process
MYCTH_2300119	GO:0051920	MF	peroxiredoxin activity
MYCTH_2300121	GO:0004674	MF	protein serine/threonine kinase activity
MYCTH_2300121	GO:0006468	BP	protein phosphorylation
MYCTH_2300121	GO:0004672	MF	protein kinase activity
MYCTH_2300121	GO:0006468	BP	protein phosphorylation
MYCTH_2300121	GO:0005524	MF	ATP binding
MYCTH_2300121	GO:0004672	MF	protein kinase activity
MYCTH_2300124	GO:0035226	MF	glutamate-cysteine ligase catalytic subunit binding
MYCTH_2300124	GO:0006750	BP	glutathione biosynthetic process
MYCTH_2300125	GO:0015031	BP	protein transport
MYCTH_2300136	GO:0016192	BP	vesicle-mediated transport
MYCTH_2300136	GO:0035658	CC	Mon1-Ccz1 complex
MYCTH_2300138	GO:0005515	MF	protein binding
MYCTH_2300154	GO:0003676	MF	nucleic acid binding
MYCTH_2300154	GO:0032968	BP	positive regulation of transcription elongation from RNA polymerase II promoter
MYCTH_2300154	GO:0006139	BP	nucleobase-containing compound metabolic process
MYCTH_2300154	GO:0003677	MF	DNA binding
MYCTH_2300157	GO:0003824	MF	catalytic activity
MYCTH_2300157	GO:0016787	MF	hydrolase activity
MYCTH_2300159	GO:0006468	BP	protein phosphorylation
MYCTH_2300159	GO:0005524	MF	ATP binding
MYCTH_2300159	GO:0004672	MF	protein kinase activity
MYCTH_2300159	GO:0004674	MF	protein serine/threonine kinase activity
MYCTH_2300159	GO:0006468	BP	protein phosphorylation
MYCTH_2300159	GO:0004672	MF	protein kinase activity
MYCTH_2300159	GO:0005524	MF	ATP binding
MYCTH_2300162	GO:0016021	CC	integral component of membrane
MYCTH_2300167	GO:0055114	BP	oxidation-reduction process
MYCTH_2300167	GO:0016491	MF	oxidoreductase activity
MYCTH_2300167	GO:0005507	MF	copper ion binding
MYCTH_2300167	GO:0055114	BP	oxidation-reduction process
MYCTH_2300167	GO:0005507	MF	copper ion binding
MYCTH_2300170	GO:0016740	MF	transferase activity
MYCTH_2300170	GO:0003824	MF	catalytic activity
MYCTH_2300170	GO:0016788	MF	hydrolase activity
MYCTH_2300170	GO:0009058	BP	 acting on ester bonds
MYCTH_2300170	GO:0031177	MF	biosynthetic process
MYCTH_2300172	GO:0006260	BP	DNA replication
MYCTH_2300172	GO:0003677	MF	DNA binding
MYCTH_2300172	GO:0008622	CC	epsilon DNA polymerase complex
MYCTH_2300172	GO:0003677	MF	DNA binding
MYCTH_2300172	GO:0006261	BP	DNA-dependent DNA replication
MYCTH_2300175	GO:0006355	BP	regulation of transcription
MYCTH_2300175	GO:0003677	MF	 DNA-templated
MYCTH_2300176	GO:0035091	MF	phosphatidylinositol binding
MYCTH_2300176	GO:0047617	MF	acyl-CoA hydrolase activity
MYCTH_2300179	GO:0022857	MF	transmembrane transporter activity
MYCTH_2300179	GO:0055085	BP	transmembrane transport
MYCTH_2300179	GO:0022857	MF	transmembrane transporter activity
MYCTH_2300183	GO:0030151	MF	molybdenum ion binding
MYCTH_2300183	GO:0003824	MF	catalytic activity
MYCTH_2300183	GO:0030170	MF	pyridoxal phosphate binding
MYCTH_2300183	GO:0016491	MF	oxidoreductase activity
MYCTH_2300183	GO:0009055	MF	electron transfer activity
MYCTH_2300183	GO:0051536	MF	iron-sulfur cluster binding
MYCTH_2300183	GO:0016491	MF	oxidoreductase activity
MYCTH_2300183	GO:0055114	BP	oxidation-reduction process
MYCTH_2300185	GO:0005737	CC	cytoplasm
MYCTH_2300185	GO:0005515	MF	protein binding
MYCTH_2300185	GO:0005515	MF	protein binding
MYCTH_2300189	GO:0031071	MF	cysteine desulfurase activity
MYCTH_2300189	GO:0044571	BP	[2Fe-2S] cluster assembly
MYCTH_2300189	GO:0030170	MF	pyridoxal phosphate binding
MYCTH_2300189	GO:0003824	MF	catalytic activity
MYCTH_2300192	GO:0006413	BP	translational initiation
MYCTH_2300192	GO:0003743	MF	translation initiation factor activity
MYCTH_2300216	GO:0005515	MF	protein binding
MYCTH_2300221	GO:0006468	BP	protein phosphorylation
MYCTH_2300221	GO:0005524	MF	ATP binding
MYCTH_2300221	GO:0004672	MF	protein kinase activity
MYCTH_2300221	GO:0005524	MF	ATP binding
MYCTH_2300221	GO:0006468	BP	protein phosphorylation
MYCTH_2300221	GO:0004672	MF	protein kinase activity
MYCTH_2300227	GO:0008299	BP	isoprenoid biosynthetic process
MYCTH_2300236	GO:0006561	BP	proline biosynthetic process
MYCTH_2300236	GO:0050661	MF	NADP binding
MYCTH_2300236	GO:0004350	MF	glutamate-5-semialdehyde dehydrogenase activity
MYCTH_2300236	GO:0055114	BP	oxidation-reduction process
MYCTH_2300236	GO:0006561	BP	proline biosynthetic process
MYCTH_2300236	GO:0004350	MF	glutamate-5-semialdehyde dehydrogenase activity
MYCTH_2300236	GO:0055114	BP	oxidation-reduction process
MYCTH_2300236	GO:0016491	MF	oxidoreductase activity
MYCTH_2300236	GO:0055114	BP	oxidation-reduction process
MYCTH_2300236	GO:0016620	MF	oxidoreductase activity
MYCTH_2300236	GO:0016491	MF	 acting on the aldehyde or oxo group of donors
MYCTH_2300236	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_2300248	GO:0003824	MF	catalytic activity
MYCTH_2300252	GO:0005199	MF	structural constituent of cell wall
MYCTH_2300252	GO:0031505	BP	fungal-type cell wall organization
MYCTH_2300258	GO:0055114	BP	oxidation-reduction process
MYCTH_2300258	GO:0016491	MF	oxidoreductase activity
MYCTH_2300265	GO:0016846	MF	carbon-sulfur lyase activity
MYCTH_2300271	GO:0005515	MF	protein binding
MYCTH_2300274	GO:0016491	MF	oxidoreductase activity
MYCTH_2300282	GO:0007165	BP	signal transduction
MYCTH_2300282	GO:0016020	CC	membrane
MYCTH_2300282	GO:0005525	MF	GTP binding
MYCTH_2300282	GO:0003924	MF	GTPase activity
MYCTH_2300282	GO:0005525	MF	GTP binding
MYCTH_2300285	GO:0032065	BP	maintenance of protein location in cell cortex
MYCTH_2300285	GO:0005543	MF	phospholipid binding
MYCTH_2300285	GO:0005938	CC	cell cortex
MYCTH_2300285	GO:0005515	MF	protein binding
MYCTH_2300294	GO:0020037	MF	heme binding
MYCTH_2300294	GO:0020037	MF	heme binding
MYCTH_2300294	GO:0019441	BP	tryptophan catabolic process to kynurenine
MYCTH_2300294	GO:0046872	MF	metal ion binding
MYCTH_2300298	GO:0008168	MF	methyltransferase activity
MYCTH_2300298	GO:0006396	BP	RNA processing
MYCTH_2300298	GO:0008173	MF	RNA methyltransferase activity
MYCTH_2300298	GO:0003723	MF	RNA binding
MYCTH_2300299	GO:0005524	MF	ATP binding
MYCTH_2300304	GO:0006260	BP	DNA replication
MYCTH_2300304	GO:0005634	CC	nucleus
MYCTH_2300304	GO:0003677	MF	DNA binding
MYCTH_2300304	GO:0003676	MF	nucleic acid binding
MYCTH_2300304	GO:0006260	BP	DNA replication
MYCTH_2300304	GO:0006281	BP	DNA repair
MYCTH_2300304	GO:0005634	CC	nucleus
MYCTH_2300304	GO:0006310	BP	DNA recombination
MYCTH_2300304	GO:0003677	MF	DNA binding
MYCTH_2300308	GO:0016787	MF	hydrolase activity
MYCTH_2300312	GO:0020037	MF	heme binding
MYCTH_2300313	GO:0006629	BP	lipid metabolic process
MYCTH_2300313	GO:0008081	MF	phosphoric diester hydrolase activity
MYCTH_2300328	GO:0018293	BP	protein-FAD linkage
MYCTH_2300328	GO:0005739	CC	mitochondrion
MYCTH_2300329	GO:0007059	BP	chromosome segregation
MYCTH_2300329	GO:0051301	BP	cell division
MYCTH_2300329	GO:0000444	CC	MIS12/MIND type complex
MYCTH_2300332	GO:0005515	MF	protein binding
MYCTH_2300332	GO:0003700	MF	DNA-binding transcription factor activity
MYCTH_2300332	GO:0006355	BP	regulation of transcription
MYCTH_2300332	GO:0043565	MF	 DNA-templated
MYCTH_2300334	GO:0015098	MF	molybdate ion transmembrane transporter activity
MYCTH_2300334	GO:0015689	BP	molybdate ion transport
MYCTH_2300336	GO:0005886	CC	plasma membrane
MYCTH_2300355	GO:0006508	BP	proteolysis
MYCTH_2300355	GO:0004222	MF	metalloendopeptidase activity
MYCTH_2300363	GO:0005515	MF	protein binding
MYCTH_2300382	GO:0003700	MF	DNA-binding transcription factor activity
MYCTH_2300384	GO:0005515	MF	protein binding
MYCTH_2300388	GO:0003676	MF	nucleic acid binding
MYCTH_2300392	GO:0070122	MF	isopeptidase activity
MYCTH_2300392	GO:0008237	MF	metallopeptidase activity
MYCTH_2300392	GO:0005515	MF	protein binding
MYCTH_2300392	GO:0031369	MF	translation initiation factor binding
MYCTH_2300392	GO:0005852	CC	eukaryotic translation initiation factor 3 complex
MYCTH_2300392	GO:0003743	MF	translation initiation factor activity
MYCTH_2300392	GO:0006413	BP	translational initiation
MYCTH_2300393	GO:0005634	CC	nucleus
MYCTH_2300396	GO:0006412	BP	translation
MYCTH_2300396	GO:0005840	CC	ribosome
MYCTH_2300396	GO:0003735	MF	structural constituent of ribosome
MYCTH_2300398	GO:0061617	CC	MICOS complex
MYCTH_2300398	GO:0042407	BP	cristae formation
MYCTH_2300398	GO:0044284	CC	mitochondrial crista junction
MYCTH_2300401	GO:0003824	MF	catalytic activity
MYCTH_2300401	GO:0004655	MF	porphobilinogen synthase activity
MYCTH_2300401	GO:0033014	BP	tetrapyrrole biosynthetic process
