Gene	GOID	ONTOLOGY	TERM
NCU05942	GO:0019773	CC	proteasome core complex
NCU05942	GO:0006511	BP	 alpha-subunit complex
NCU05942	GO:0005839	CC	ubiquitin-dependent protein catabolic process
NCU05942	GO:0051603	BP	proteasome core complex
NCU05942	GO:0004298	MF	proteolysis involved in cellular protein catabolic process
NCU05942	GO:0005839	CC	threonine-type endopeptidase activity
NCU05942	GO:0051603	BP	proteasome core complex
NCU05943	GO:0006351	BP	transcription
NCU05944	GO:0016592	CC	mediator complex
NCU05944	GO:0016592	CC	mediator complex
NCU05944	GO:0003712	MF	transcription coregulator activity
NCU05944	GO:0006357	BP	regulation of transcription by RNA polymerase II
NCU05945	GO:0008270	MF	zinc ion binding
NCU05945	GO:0003676	MF	nucleic acid binding
NCU05945	GO:0005681	CC	spliceosomal complex
NCU05950	GO:0043410	BP	positive regulation of MAPK cascade
NCU05950	GO:0032008	BP	positive regulation of TOR signaling
NCU05950	GO:0031902	CC	late endosome membrane
NCU05950	GO:0071986	CC	Ragulator complex
NCU05950	GO:0001919	BP	regulation of receptor recycling
NCU05950	GO:0016197	BP	endosomal transport
NCU05950	GO:0007040	BP	lysosome organization
NCU05950	GO:0071230	BP	cellular response to amino acid stimulus
NCU05950	GO:0042632	BP	cholesterol homeostasis
NCU05950	GO:0045121	CC	membrane raft
NCU05955	GO:0030248	MF	cellulose binding
NCU05955	GO:0005975	BP	carbohydrate metabolic process
NCU05955	GO:0005576	CC	extracellular region
NCU05955	GO:0005975	BP	carbohydrate metabolic process
NCU05955	GO:0030248	MF	cellulose binding
NCU05955	GO:0005576	CC	extracellular region
NCU05955	GO:0005515	MF	protein binding
NCU05956	GO:0005975	BP	carbohydrate metabolic process
NCU05956	GO:0009341	CC	beta-galactosidase complex
NCU05956	GO:0004565	MF	beta-galactosidase activity
NCU05956	GO:0016798	MF	hydrolase activity
NCU05956	GO:0030246	MF	 acting on glycosyl bonds
NCU05956	GO:0005975	BP	carbohydrate binding
NCU05956	GO:0003824	MF	carbohydrate metabolic process
NCU05956	GO:0005975	BP	catalytic activity
NCU05956	GO:0004553	MF	carbohydrate metabolic process
NCU05956	GO:0030246	MF	hydrolase activity
NCU05959	GO:0016192	BP	vesicle-mediated transport
NCU05959	GO:0016020	CC	membrane
NCU05959	GO:0006886	BP	intracellular protein transport
NCU05959	GO:0016020	CC	membrane
NCU05960	GO:0004376	MF	glycolipid mannosyltransferase activity
NCU05960	GO:0006506	BP	GPI anchor biosynthetic process
NCU05960	GO:0000009	MF	alpha-1
NCU05967	GO:0020037	MF	heme binding
NCU05967	GO:0004497	MF	monooxygenase activity
NCU05967	GO:0055114	BP	oxidation-reduction process
NCU05967	GO:0005506	MF	iron ion binding
NCU05967	GO:0016705	MF	oxidoreductase activity
NCU05967	GO:0055114	BP	 acting on paired donors
NCU05967	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
NCU05967	GO:0020037	MF	oxidation-reduction process
NCU05967	GO:0055114	BP	oxidoreductase activity
NCU05967	GO:0005506	MF	 acting on paired donors
NCU05967	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
NCU05970	GO:0046983	MF	protein dimerization activity
NCU05971	GO:0070006	MF	metalloaminopeptidase activity
NCU05971	GO:0030145	MF	manganese ion binding
NCU05972	GO:0008270	MF	zinc ion binding
NCU05972	GO:0003676	MF	nucleic acid binding
NCU05973	GO:0070403	MF	NAD+ binding
NCU05974	GO:0005975	BP	carbohydrate metabolic process
NCU05974	GO:0004553	MF	hydrolase activity
NCU05974	GO:0016798	MF	 hydrolyzing O-glycosyl compounds
NCU05974	GO:0005618	CC	hydrolase activity
NCU05974	GO:0071555	BP	 acting on glycosyl bonds
NCU05977	GO:0016829	MF	lyase activity
NCU05977	GO:0003824	MF	catalytic activity
NCU05978	GO:0016491	MF	oxidoreductase activity
NCU05979	GO:0016575	BP	histone deacetylation
NCU05980	GO:0004185	MF	serine-type carboxypeptidase activity
NCU05980	GO:0006508	BP	proteolysis
NCU05982	GO:0008425	MF	2-polyprenyl-6-methoxy-1
NCU05982	GO:0006744	BP	4-benzoquinone methyltransferase activity
NCU05983	GO:0009231	BP	riboflavin biosynthetic process
NCU05983	GO:0008686	MF	3
NCU05984	GO:0006289	BP	nucleotide-excision repair
NCU05984	GO:0003906	MF	DNA-(apurinic or apyrimidinic site) endonuclease activity
NCU05984	GO:0008270	MF	zinc ion binding
NCU05984	GO:0016799	MF	hydrolase activity
NCU05984	GO:0003684	MF	 hydrolyzing N-glycosyl compounds
NCU05984	GO:0003676	MF	damaged DNA binding
NCU05984	GO:0008270	MF	nucleic acid binding
NCU05984	GO:0016799	MF	zinc ion binding
NCU05984	GO:0003906	MF	hydrolase activity
NCU05984	GO:0006284	BP	 hydrolyzing N-glycosyl compounds
NCU05984	GO:0003684	MF	DNA-(apurinic or apyrimidinic site) endonuclease activity
NCU05985	GO:0016746	MF	transferase activity
NCU05987	GO:0003779	MF	actin binding
NCU05987	GO:0017048	MF	Rho GTPase binding
NCU05987	GO:0030036	BP	actin cytoskeleton organization
NCU05989	GO:0008121	MF	ubiquinol-cytochrome-c reductase activity
NCU05989	GO:0006122	BP	mitochondrial electron transport
NCU05994	GO:0003677	MF	DNA binding
NCU05994	GO:0005634	CC	nucleus
NCU05994	GO:0006351	BP	transcription
NCU05994	GO:0008270	MF	 DNA-templated
NCU05995	GO:0005515	MF	protein binding
NCU05996	GO:0042025	CC	host cell nucleus
NCU05996	GO:0008270	MF	zinc ion binding
NCU05996	GO:0000981	MF	DNA-binding transcription factor activity
NCU05996	GO:0006355	BP	 RNA polymerase II-specific
NCU05999	GO:0018343	BP	protein farnesylation
NCU05999	GO:0005965	CC	protein farnesyltransferase complex
NCU05999	GO:0003824	MF	catalytic activity
NCU06003	GO:0016779	MF	nucleotidyltransferase activity
NCU06003	GO:0009058	BP	biosynthetic process
NCU06003	GO:0016740	MF	transferase activity
NCU06005	GO:0016773	MF	phosphotransferase activity
NCU06005	GO:0005975	BP	 alcohol group as acceptor
NCU06005	GO:0005975	BP	carbohydrate metabolic process
NCU06005	GO:0016773	MF	carbohydrate metabolic process
NCU06005	GO:0004370	MF	phosphotransferase activity
NCU06005	GO:0006072	BP	 alcohol group as acceptor
NCU06006	GO:0004672	MF	protein kinase activity
NCU06006	GO:0006468	BP	protein phosphorylation
NCU06006	GO:0004672	MF	protein kinase activity
NCU06006	GO:0006468	BP	protein phosphorylation
NCU06006	GO:0005524	MF	ATP binding
NCU06010	GO:0016787	MF	hydrolase activity
NCU06011	GO:0016887	MF	ATPase activity
NCU06011	GO:0005524	MF	ATP binding
NCU06011	GO:0016021	CC	integral component of membrane
NCU06011	GO:0055085	BP	transmembrane transport
NCU06011	GO:0042626	MF	ATPase-coupled transmembrane transporter activity
NCU06011	GO:0005524	MF	ATP binding
NCU06011	GO:0016021	CC	integral component of membrane
NCU06011	GO:0005524	MF	ATP binding
NCU06013	GO:0003824	MF	catalytic activity
NCU06013	GO:0016491	MF	oxidoreductase activity
NCU06013	GO:0016740	MF	transferase activity
NCU06013	GO:0055114	BP	oxidation-reduction process
NCU06013	GO:0031177	MF	phosphopantetheine binding
NCU06020	GO:0005975	BP	carbohydrate metabolic process
NCU06020	GO:0008061	MF	chitin binding
NCU06022	GO:0046855	BP	inositol phosphate dephosphorylation
NCU06022	GO:0046855	BP	inositol phosphate dephosphorylation
NCU06022	GO:0008934	MF	inositol monophosphate 1-phosphatase activity
NCU06022	GO:0046854	BP	phosphatidylinositol phosphorylation
NCU06023	GO:0003855	MF	3-dehydroquinate dehydratase activity
NCU06025	GO:0004764	MF	shikimate 3-dehydrogenase (NADP+) activity
NCU06025	GO:0055114	BP	oxidation-reduction process
NCU06026	GO:0022857	MF	transmembrane transporter activity
NCU06026	GO:0055085	BP	transmembrane transport
NCU06026	GO:0016020	CC	membrane
NCU06026	GO:0016021	CC	integral component of membrane
NCU06026	GO:0022857	MF	transmembrane transporter activity
NCU06026	GO:0055085	BP	transmembrane transport
NCU06026	GO:0022857	MF	transmembrane transporter activity
NCU06027	GO:0003855	MF	3-dehydroquinate dehydratase activity
NCU06027	GO:0003824	MF	catalytic activity
NCU06027	GO:0004764	MF	shikimate 3-dehydrogenase (NADP+) activity
NCU06027	GO:0055114	BP	oxidation-reduction process
NCU06028	GO:0042025	CC	host cell nucleus
NCU06028	GO:0008270	MF	zinc ion binding
NCU06028	GO:0000981	MF	DNA-binding transcription factor activity
NCU06028	GO:0006355	BP	 RNA polymerase II-specific
NCU06028	GO:0003677	MF	regulation of transcription
NCU06028	GO:0005634	CC	 DNA-templated
NCU06028	GO:0006351	BP	DNA binding
NCU06028	GO:0008270	MF	nucleus
NCU06030	GO:0005515	MF	protein binding
NCU06031	GO:0055114	BP	oxidation-reduction process
NCU06031	GO:0051920	MF	peroxiredoxin activity
NCU06031	GO:0016491	MF	oxidoreductase activity
NCU06031	GO:0055114	BP	oxidation-reduction process
NCU06031	GO:0016209	MF	antioxidant activity
NCU06032	GO:0003824	MF	catalytic activity
NCU06032	GO:0006633	BP	fatty acid biosynthetic process
NCU06032	GO:0004467	MF	long-chain fatty acid-CoA ligase activity
NCU06033	GO:0016255	BP	attachment of GPI anchor to protein
NCU06033	GO:0042765	CC	GPI-anchor transamidase complex
NCU06034	GO:0016020	CC	membrane
NCU06035	GO:0003746	MF	translation elongation factor activity
NCU06035	GO:0005853	CC	eukaryotic translation elongation factor 1 complex
NCU06035	GO:0006414	BP	translational elongation
NCU06035	GO:0003746	MF	translation elongation factor activity
NCU06035	GO:0006414	BP	translational elongation
NCU06037	GO:0008080	MF	N-acetyltransferase activity
NCU06037	GO:0043998	MF	H2A histone acetyltransferase activity
NCU06037	GO:0010485	MF	H4 histone acetyltransferase activity
NCU06038	GO:0005840	CC	ribosome
NCU06038	GO:0006412	BP	translation
NCU06038	GO:0003735	MF	structural constituent of ribosome
NCU06038	GO:0005840	CC	ribosome
NCU06038	GO:0003735	MF	structural constituent of ribosome
NCU06038	GO:0006412	BP	translation
NCU06039	GO:0005515	MF	protein binding
NCU06040	GO:0022857	MF	transmembrane transporter activity
NCU06040	GO:0055085	BP	transmembrane transport
NCU06040	GO:0022857	MF	transmembrane transporter activity
NCU06041	GO:0018958	BP	phenol-containing compound metabolic process
NCU06041	GO:0004065	MF	arylsulfatase activity
NCU06041	GO:0003824	MF	catalytic activity
NCU06041	GO:0008484	MF	sulfuric ester hydrolase activity
NCU06042	GO:0000104	MF	succinate dehydrogenase activity
NCU06042	GO:0055114	BP	oxidation-reduction process
NCU06043	GO:0016021	CC	integral component of membrane
NCU06047	GO:0005840	CC	ribosome
NCU06047	GO:0003723	MF	RNA binding
NCU06047	GO:0003735	MF	structural constituent of ribosome
NCU06047	GO:0006412	BP	translation
NCU06047	GO:0005840	CC	ribosome
NCU06047	GO:0003735	MF	structural constituent of ribosome
NCU06047	GO:0006412	BP	translation
NCU06047	GO:0005840	CC	ribosome
NCU06047	GO:0006412	BP	translation
NCU06047	GO:0003735	MF	structural constituent of ribosome
NCU06047	GO:0003735	MF	structural constituent of ribosome
NCU06047	GO:0006412	BP	translation
NCU06047	GO:0015935	CC	small ribosomal subunit
NCU06049	GO:0005515	MF	protein binding
NCU06049	GO:0030870	CC	Mre11 complex
NCU06049	GO:0006302	BP	double-strand break repair
NCU06049	GO:0007095	BP	mitotic G2 DNA damage checkpoint
NCU06051	GO:0020037	MF	heme binding
NCU06054	GO:0016765	MF	transferase activity
NCU06054	GO:0016740	MF	 transferring alkyl or aryl (other than methyl) groups
NCU06054	GO:0009058	BP	transferase activity
NCU06054	GO:0016021	CC	biosynthetic process
NCU06054	GO:0008610	BP	integral component of membrane
NCU06054	GO:0051996	MF	lipid biosynthetic process
NCU06054	GO:0004310	MF	squalene synthase activity
NCU06055	GO:0006508	BP	proteolysis
NCU06055	GO:0008236	MF	serine-type peptidase activity
NCU06055	GO:0004252	MF	serine-type endopeptidase activity
NCU06055	GO:0006508	BP	proteolysis
NCU06057	GO:0016021	CC	integral component of membrane
NCU06057	GO:0004376	MF	glycolipid mannosyltransferase activity
NCU06057	GO:0006506	BP	GPI anchor biosynthetic process
NCU06057	GO:0051751	MF	alpha-1
NCU06058	GO:0016787	MF	hydrolase activity
NCU06058	GO:0016831	MF	carboxy-lyase activity
NCU06059	GO:0043565	MF	sequence-specific DNA binding
NCU06061	GO:0016491	MF	oxidoreductase activity
NCU06061	GO:0055114	BP	oxidation-reduction process
NCU06063	GO:0003824	MF	catalytic activity
NCU06066	GO:0003735	MF	structural constituent of ribosome
NCU06066	GO:0032543	BP	mitochondrial translation
NCU06067	GO:0005089	MF	Rho guanyl-nucleotide exchange factor activity
NCU06067	GO:0005085	MF	guanyl-nucleotide exchange factor activity
NCU06067	GO:0005515	MF	protein binding
NCU06067	GO:0005085	MF	guanyl-nucleotide exchange factor activity
NCU06067	GO:0035556	BP	intracellular signal transduction
NCU06068	GO:0042025	CC	host cell nucleus
NCU06068	GO:0008270	MF	zinc ion binding
NCU06068	GO:0000981	MF	DNA-binding transcription factor activity
NCU06068	GO:0006355	BP	 RNA polymerase II-specific
NCU06068	GO:0003677	MF	regulation of transcription
NCU06068	GO:0005634	CC	 DNA-templated
NCU06068	GO:0006351	BP	DNA binding
NCU06068	GO:0008270	MF	nucleus
NCU06071	GO:0008677	MF	2-dehydropantoate 2-reductase activity
NCU06071	GO:0015940	BP	pantothenate biosynthetic process
NCU06071	GO:0055114	BP	oxidation-reduction process
NCU06071	GO:0016491	MF	oxidoreductase activity
NCU06071	GO:0055114	BP	oxidation-reduction process
NCU06077	GO:0022857	MF	transmembrane transporter activity
NCU06077	GO:0022857	MF	transmembrane transporter activity
NCU06077	GO:0055085	BP	transmembrane transport
NCU06080	GO:0055114	BP	oxidation-reduction process
NCU06080	GO:0016491	MF	oxidoreductase activity
NCU06086	GO:0005759	CC	mitochondrial matrix
NCU06089	GO:0003677	MF	DNA binding
NCU06089	GO:0035312	MF	5'-3' exodeoxyribonuclease activity
NCU06089	GO:0004518	MF	nuclease activity
NCU06089	GO:0016788	MF	hydrolase activity
NCU06089	GO:0003677	MF	 acting on ester bonds
NCU06089	GO:0003824	MF	DNA binding
NCU06089	GO:0035312	MF	catalytic activity
NCU06089	GO:0006281	BP	5'-3' exodeoxyribonuclease activity
NCU06091	GO:0070273	MF	phosphatidylinositol-4-phosphate binding
NCU06095	GO:0003700	MF	DNA-binding transcription factor activity
NCU06095	GO:0006357	BP	regulation of transcription by RNA polymerase II
NCU06099	GO:0003743	MF	translation initiation factor activity
NCU06099	GO:0006413	BP	translational initiation
NCU06099	GO:0005515	MF	protein binding
NCU06103	GO:0005525	MF	GTP binding
NCU06103	GO:0005525	MF	GTP binding
NCU06103	GO:0003743	MF	translation initiation factor activity
NCU06103	GO:0006413	BP	translational initiation
NCU06103	GO:0003924	MF	GTPase activity
NCU06103	GO:0005525	MF	GTP binding
NCU06104	GO:0016740	MF	transferase activity
NCU06104	GO:0006364	BP	rRNA processing
NCU06105	GO:0006886	BP	intracellular protein transport
NCU06105	GO:0006886	BP	intracellular protein transport
NCU06105	GO:0016192	BP	vesicle-mediated transport
NCU06111	GO:0005525	MF	GTP binding
NCU06111	GO:0005525	MF	GTP binding
NCU06111	GO:0016020	CC	membrane
NCU06111	GO:0007165	BP	signal transduction
NCU06111	GO:0005525	MF	GTP binding
NCU06111	GO:0003924	MF	GTPase activity
NCU06112	GO:0030170	MF	pyridoxal phosphate binding
NCU06112	GO:0019752	BP	carboxylic acid metabolic process
NCU06112	GO:0016831	MF	carboxy-lyase activity
NCU06118	GO:0003723	MF	RNA binding
NCU06119	GO:0005515	MF	protein binding
NCU06122	GO:0043087	BP	regulation of GTPase activity
NCU06122	GO:0005515	MF	protein binding
NCU06122	GO:0007165	BP	signal transduction
NCU06123	GO:0003824	MF	catalytic activity
NCU06123	GO:0016832	MF	aldehyde-lyase activity
NCU06123	GO:0005975	BP	carbohydrate metabolic process
NCU06123	GO:0005975	BP	carbohydrate metabolic process
NCU06123	GO:0016832	MF	aldehyde-lyase activity
NCU06131	GO:0005515	MF	protein binding
NCU06132	GO:0022857	MF	transmembrane transporter activity
NCU06132	GO:0055085	BP	transmembrane transport
NCU06135	GO:0005515	MF	protein binding
NCU06137	GO:0055114	BP	oxidation-reduction process
NCU06137	GO:0020037	MF	heme binding
NCU06137	GO:0005506	MF	iron ion binding
NCU06137	GO:0020037	MF	heme binding
NCU06137	GO:0055114	BP	oxidation-reduction process
NCU06137	GO:0005506	MF	iron ion binding
NCU06137	GO:0016705	MF	oxidoreductase activity
NCU06137	GO:0055114	BP	 acting on paired donors
NCU06137	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
NCU06138	GO:0022857	MF	transmembrane transporter activity
NCU06138	GO:0055085	BP	transmembrane transport
NCU06138	GO:0016020	CC	membrane
NCU06138	GO:0022857	MF	transmembrane transporter activity
NCU06138	GO:0016021	CC	integral component of membrane
NCU06138	GO:0022857	MF	transmembrane transporter activity
NCU06138	GO:0055085	BP	transmembrane transport
NCU06141	GO:0016021	CC	integral component of membrane
NCU06141	GO:0008495	MF	protoheme IX farnesyltransferase activity
NCU06141	GO:0048034	BP	heme O biosynthetic process
NCU06141	GO:0031966	CC	mitochondrial membrane
NCU06141	GO:0006783	BP	heme biosynthetic process
NCU06141	GO:0008495	MF	protoheme IX farnesyltransferase activity
NCU06141	GO:0016021	CC	integral component of membrane
NCU06141	GO:0016765	MF	transferase activity
NCU06142	GO:0005975	BP	carbohydrate metabolic process
NCU06142	GO:0003824	MF	catalytic activity
NCU06144	GO:0007018	BP	microtubule-based movement
NCU06144	GO:0003777	MF	microtubule motor activity
NCU06144	GO:0003777	MF	microtubule motor activity
NCU06144	GO:0008017	MF	microtubule binding
NCU06144	GO:0007018	BP	microtubule-based movement
NCU06144	GO:0005524	MF	ATP binding
NCU06144	GO:0007018	BP	microtubule-based movement
NCU06144	GO:0003777	MF	microtubule motor activity
NCU06144	GO:0005524	MF	ATP binding
NCU06145	GO:0003677	MF	DNA binding
NCU06148	GO:0005515	MF	protein binding
NCU06149	GO:0003676	MF	nucleic acid binding
NCU06149	GO:0005524	MF	ATP binding
NCU06152	GO:0016787	MF	hydrolase activity
NCU06153	GO:0004499	MF	N
NCU06153	GO:0050661	MF	N-dimethylaniline monooxygenase activity
NCU06153	GO:0055114	BP	NADP binding
NCU06153	GO:0050660	MF	oxidation-reduction process
NCU06159	GO:0022857	MF	transmembrane transporter activity
NCU06159	GO:0055085	BP	transmembrane transport
NCU06159	GO:0022857	MF	transmembrane transporter activity
NCU06166	GO:0006486	BP	protein glycosylation
NCU06166	GO:0000030	MF	mannosyltransferase activity
NCU06166	GO:0016020	CC	membrane
NCU06167	GO:0022857	MF	transmembrane transporter activity
NCU06167	GO:0055085	BP	transmembrane transport
NCU06167	GO:0022857	MF	transmembrane transporter activity
NCU06168	GO:0017183	BP	peptidyl-diphthamide biosynthetic process from peptidyl-histidine
NCU06171	GO:0005515	MF	protein binding
NCU06171	GO:0005509	MF	calcium ion binding
NCU06173	GO:0003700	MF	DNA-binding transcription factor activity
NCU06173	GO:0006355	BP	regulation of transcription
NCU06173	GO:0043565	MF	 DNA-templated
NCU06174	GO:0006914	BP	autophagy
NCU06175	GO:0005779	CC	integral component of peroxisomal membrane
NCU06175	GO:0007031	BP	peroxisome organization
NCU06176	GO:0030008	CC	TRAPP complex
NCU06176	GO:0016192	BP	vesicle-mediated transport
NCU06177	GO:0004672	MF	protein kinase activity
NCU06177	GO:0006468	BP	protein phosphorylation
NCU06177	GO:0005524	MF	ATP binding
NCU06177	GO:0004672	MF	protein kinase activity
NCU06177	GO:0006468	BP	protein phosphorylation
NCU06177	GO:0005524	MF	ATP binding
NCU06179	GO:0004672	MF	protein kinase activity
NCU06179	GO:0006468	BP	protein phosphorylation
NCU06179	GO:0005524	MF	ATP binding
NCU06179	GO:0004672	MF	protein kinase activity
